IdCompra,Fecha,Fecha_Año,Fecha_Mes,Fecha_Periodo,IdProducto,Cantidad,Precio,IdProveedor,MinPrecio,MaxPrecio,MinCantidad,MaxCantidad,Calidad_Precio,Calidad_Cantidad,Compra
11009,2020-10-30,2020,10,202010,42883,3,303.61,9,262.03,428.23,0.0,18.5,Sin errores,Sin errores,910.83
11010,2020-10-30,2020,10,202010,42885,4,386.23,8,288.9625,386.5675,0.0,16.0,Sin errores,Sin errores,1544.92
11011,2020-10-30,2020,10,202010,42886,3,390.88,5,279.91749999999996,421.2625,0.0,23.0,Sin errores,Sin errores,1172.6399999999999
11012,2020-10-30,2020,10,202010,42888,4,324.21,6,267.05499999999995,408.745,0.0,17.5,Sin errores,Sin errores,1296.84
11013,2020-10-30,2020,10,202010,42889,6,355.64,4,288.00999999999993,432.61000000000007,0.0,16.625,Sin errores,Sin errores,2133.84
11014,2020-10-30,2020,10,202010,42890,9,343.2,4,314.89125,444.88874999999996,0.0,22.375,Sin errores,Sin errores,3088.7999999999997
11015,2020-10-30,2020,10,202010,42891,6,343.57,2,290.21874999999994,429.08125,0.0,17.875,Sin errores,Sin errores,2061.42
11016,2020-10-30,2020,10,202010,42893,4,400.63,12,292.24499999999995,446.5950000000001,0.0,18.0,Sin errores,Sin errores,1602.52
11017,2020-10-30,2020,10,202010,42894,4,320.2,14,283.61375,435.7962500000001,0.0,11.875,Sin errores,Sin errores,1280.8
11018,2020-10-30,2020,10,202010,42895,7,378.89,12,323.2825,406.0674999999999,0.0,20.5,Sin errores,Sin errores,2652.23
11019,2020-10-30,2020,10,202010,42897,5,345.03,4,303.245,437.855,0.0,14.0,Sin errores,Sin errores,1725.1499999999999
11020,2020-10-30,2020,10,202010,42898,2,377.51,3,296.0325,446.10749999999996,0.0,19.5,Sin errores,Sin errores,755.02
11021,2020-10-30,2020,10,202010,42986,8,266.4,13,188.01999999999998,298.18000000000006,0.0,18.5,Sin errores,Sin errores,2131.2
11022,2020-10-30,2020,10,202010,42987,3,278.78,3,255.88500000000005,357.52500000000003,0.0,20.0,Sin errores,Sin errores,836.3399999999999
11023,2020-10-30,2020,10,202010,42988,11,472.98,10,343.68249999999995,505.6375,0.0,20.0,Sin errores,Sin errores,5202.780000000001
11024,2020-10-30,2020,10,202010,42989,8,317.42,7,232.90249999999997,364.4975,0.0,20.0,Sin errores,Sin errores,2539.36
11025,2020-10-30,2020,10,202010,42990,4,257.49,11,198.23874999999998,305.45125,0.0,19.125,Sin errores,Sin errores,1029.96
11026,2020-10-30,2020,10,202010,42991,2,264.4,12,227.47125000000005,360.40875000000005,0.0,24.0,Sin errores,Sin errores,528.8
11027,2020-10-30,2020,10,202010,42992,4,454.14,9,322.90999999999997,493.43000000000006,0.0,17.5,Sin errores,Sin errores,1816.56
11028,2020-10-30,2020,10,202010,42993,4,324.69,6,302.96000000000004,406.28,0.0,16.5,Sin errores,Sin errores,1298.76
11029,2020-10-30,2020,10,202010,42994,3,417.48,9,317.3625,517.5975000000001,0.0,24.5,Sin errores,Sin errores,1252.44
11030,2020-10-30,2020,10,202010,42996,3,409.91,10,295.4075,430.0925,0.0,15.25,Sin errores,Sin errores,1229.73
11031,2020-10-30,2020,10,202010,42997,4,,10,259.0524999999999,398.6875000000001,0.0,21.5,Valor Nulo,Sin errores,
11032,2020-10-30,2020,10,202010,42998,4,420.47,7,311.70500000000004,455.55499999999995,0.0,17.5,Sin errores,Sin errores,1681.88
11033,2020-10-30,2020,10,202010,42999,2,393.76,11,333.24875,446.9412500000001,0.0,21.5,Sin errores,Sin errores,787.52
11034,2020-10-30,2020,10,202010,43000,4,272.09,8,222.96250000000003,314.2675,0.0,16.0,Sin errores,Sin errores,1088.36
11035,2020-10-30,2020,10,202010,43002,16,316.49,6,227.535,338.68500000000006,0.0,16.5,Sin errores,Sin errores,5063.84
11036,2020-10-30,2020,10,202010,43003,3,315.59,3,235.72000000000003,385.69000000000005,0.0,19.625,Sin errores,Sin errores,946.77
11037,2020-10-30,2020,10,202010,43004,4,253.32,6,208.20749999999998,297.2325,0.0,16.5,Sin errores,Sin errores,1013.28
11038,2020-10-30,2020,10,202010,43006,9,338.7,9,301.50374999999997,431.00625,0.0,19.0,Sin errores,Sin errores,3048.2999999999997
11039,2020-10-30,2020,10,202010,43007,4,273.63,2,234.71,342.16999999999996,0.0,23.25,Sin errores,Sin errores,1094.52
11040,2020-10-30,2020,10,202010,43008,3,297.62,12,242.44999999999996,328.43000000000006,0.0,18.0,Sin errores,Sin errores,892.86
11041,2020-10-30,2020,10,202010,43009,4,369.03,2,315.81,498.81,0.0,18.625,Sin errores,Sin errores,1476.12
11042,2020-10-30,2020,10,202010,43016,4,353.87,9,260.38875,373.78125000000006,0.0,16.0,Sin errores,Sin errores,1415.48
11043,2020-10-30,2020,10,202010,43018,4,287.44,12,238.53875000000005,368.16125,0.0,19.375,Sin errores,Sin errores,1149.76
11044,2020-10-30,2020,10,202010,43019,6,320.33,8,240.80250000000007,344.40749999999997,0.0,18.5,Sin errores,Sin errores,1921.98
11045,2020-10-30,2020,10,202010,43020,3,387.36,8,307.53,467.19000000000005,0.0,22.5,Sin errores,Sin errores,1162.08
11046,2020-10-30,2020,10,202010,43021,7,347.52,1,241.92500000000007,366.485,0.0,16.0,Sin errores,Sin errores,2432.64
11047,2020-10-30,2020,10,202010,43022,1,296.34,4,234.85500000000005,376.905,0.0,18.25,Sin errores,Sin errores,296.34
11048,2020-10-30,2020,10,202010,43023,3,390.33,8,392.34999999999997,538.99,0.0,18.25,Outlier,Sin errores,1170.99
11049,2020-10-30,2020,10,202010,43026,11,320.13,12,281.6812499999999,453.85875000000004,0.0,24.25,Sin errores,Sin errores,3521.43
11050,2020-10-30,2020,10,202010,43027,6,336.89,8,245.765,428.015,0.0,14.25,Sin errores,Sin errores,2021.34
11051,2020-10-30,2020,10,202010,42754,6,933.4,12,728.8550000000002,990.5449999999998,0.0,16.125,Sin errores,Sin errores,5600.4
11052,2020-10-30,2020,10,202010,42755,8,658.45,7,545.1775,939.8125,0.0,20.0,Sin errores,Sin errores,5267.6
11053,2020-10-30,2020,10,202010,42756,6,408.49,14,365.635,543.9549999999999,0.0,19.0,Sin errores,Sin errores,2450.94
11054,2020-10-30,2020,10,202010,42757,3,1243.3,8,996.4799999999998,1483.68,0.0,23.875,Sin errores,Sin errores,3729.8999999999996
11055,2020-10-30,2020,10,202010,42758,5,1220.23,8,969.6899999999994,1552.9200000000003,0.0,16.5,Sin errores,Sin errores,6101.15
11056,2020-10-30,2020,10,202010,42759,10,1167.42,8,983.8700000000001,1524.2899999999997,0.0,20.0,Sin errores,Sin errores,11674.2
11057,2020-10-30,2020,10,202010,42760,8,1245.67,6,834.8212500000002,1415.05875,0.0,16.0,Sin errores,Sin errores,9965.36
11058,2020-10-30,2020,10,202010,42762,2,1601.17,4,1172.565,1789.755,0.0,20.25,Sin errores,Sin errores,3202.34
11059,2020-10-30,2020,10,202010,42763,7,1437.91,3,1178.8374999999996,1732.5625000000005,0.0,25.75,Sin errores,Sin errores,10065.37
11060,2020-10-30,2020,10,202010,42764,8,1074.15,5,799.5925000000002,1162.5475,0.0,21.5,Sin errores,Sin errores,8593.2
11061,2020-10-30,2020,10,202010,42765,5,1323.63,11,1096.495,1592.245,0.0,15.0,Sin errores,Sin errores,6618.150000000001
11062,2020-10-30,2020,10,202010,42766,4,4898.78,3,3993.15,5810.25,0.0,17.5,Sin errores,Sin errores,19595.12
11063,2020-10-30,2020,10,202010,42767,5,2288.83,1,1943.1999999999996,2962.3,0.0,21.0,Sin errores,Sin errores,11444.15
11064,2020-10-30,2020,10,202010,42768,2,1283.19,12,1063.7925,1607.7075,0.0,18.0,Sin errores,Sin errores,2566.38
11065,2020-10-30,2020,10,202010,42769,1,1928.88,7,1723.6387500000003,2675.74125,0.5,15.5,Sin errores,Sin errores,1928.88
11066,2020-10-30,2020,10,202010,42770,3,2751.69,8,1969.1649999999995,2965.315,0.0,14.0,Sin errores,Sin errores,8255.07
11067,2020-10-30,2020,10,202010,42771,3,1684.16,5,1321.335,2144.805,0.0,19.25,Sin errores,Sin errores,5052.4800000000005
11068,2020-10-30,2020,10,202010,42772,3,4570.72,1,3124.9074999999984,5711.912500000001,0.0,14.5,Sin errores,Sin errores,13712.16
11069,2020-10-30,2020,10,202010,42773,5,5691.85,6,4737.5075,7442.7425,0.0,21.25,Sin errores,Sin errores,28459.25
11070,2020-10-30,2020,10,202010,42774,8,4432.36,7,3906.1100000000015,5019.7699999999995,0.125,15.875,Sin errores,Sin errores,35458.88
11071,2020-10-30,2020,10,202010,42775,1,2447.36,10,1666.74375,2748.29625,0.0,15.0,Sin errores,Sin errores,2447.36
11072,2020-10-30,2020,10,202010,42776,3,973.64,11,773.91375,1217.03625,0.0,19.75,Sin errores,Sin errores,2920.92
11073,2020-10-30,2020,10,202010,42777,3,1819.18,2,1647.395,2018.8850000000002,0.0,19.25,Sin errores,Sin errores,5457.54
11074,2020-10-30,2020,10,202010,42780,6,2563.79,12,2135.21,3667.0699999999997,0.0,15.0,Sin errores,Sin errores,15382.74
11075,2020-10-30,2020,10,202010,42781,4,1475.56,2,1124.2250000000004,1815.9349999999995,0.0,22.0,Sin errores,Sin errores,5902.24
11076,2020-10-30,2020,10,202010,42782,9,2234.48,11,2033.0437499999994,2854.6462500000002,0.0,20.0,Sin errores,Sin errores,20110.32
11077,2020-10-30,2020,10,202010,42783,4,1471.87,11,1395.03125,2112.00875,0.75,11.25,Sin errores,Sin errores,5887.48
11078,2020-10-30,2020,10,202010,42784,6,1283.15,14,953.9887500000002,1494.85125,0.0,16.0,Sin errores,Sin errores,7698.900000000001
11079,2020-10-30,2020,10,202010,42789,4,151.35,10,119.32499999999996,187.51500000000001,0.0,18.0,Sin errores,Sin errores,605.4
11080,2020-10-30,2020,10,202010,42792,3,348.28,10,282.16749999999996,408.8725,0.0,18.0,Sin errores,Sin errores,1044.84
11081,2020-10-30,2020,10,202010,42793,1,631.68,8,469.90749999999997,729.3924999999999,0.0,20.0,Sin errores,Sin errores,631.68
11082,2020-10-30,2020,10,202010,42796,8,349.49,2,259.08125000000007,376.05875000000003,0.0,15.0,Sin errores,Sin errores,2795.92
11083,2020-10-30,2020,10,202010,42797,7,3430.73,12,2648.6087500000003,4123.82125,0.0,22.5,Sin errores,Sin errores,24015.11
11084,2020-10-30,2020,10,202010,42798,3,981.79,3,899.1949999999996,1218.005,0.0,21.5,Sin errores,Sin errores,2945.37
11085,2020-10-30,2020,10,202010,42800,4,1235.22,6,874.2374999999997,1511.1225,0.0,20.5,Sin errores,Sin errores,4940.88
11086,2020-10-30,2020,10,202010,42850,3,201.13,10,167.01,228.26999999999998,0.0,19.5,Sin errores,Sin errores,603.39
11087,2020-10-30,2020,10,202010,42851,1,105.54,12,72.43249999999999,115.8275,0.0,14.625,Sin errores,Sin errores,105.54
11088,2020-10-30,2020,10,202010,42926,1,60.52,3,42.72624999999999,65.53375,0.0,18.0,Sin errores,Sin errores,60.52
11089,2020-10-30,2020,10,202010,42927,1,62.65,10,52.355000000000004,72.96499999999999,0.0,20.125,Sin errores,Sin errores,62.65
11090,2020-10-30,2020,10,202010,42930,3,123.93,4,79.38125000000002,144.30874999999997,0.0,20.75,Sin errores,Sin errores,371.79
11091,2020-10-30,2020,10,202010,42931,2,248.12,13,163.54500000000002,284.115,0.0,18.75,Sin errores,Sin errores,496.24
11092,2020-10-30,2020,10,202010,42852,4,93.41,8,93.135,129.22500000000002,0.0,12.75,Sin errores,Sin errores,373.64
11093,2020-10-30,2020,10,202010,42870,6,121.94,13,97.10499999999999,148.79500000000002,0.0,19.25,Sin errores,Sin errores,731.64
11094,2020-10-30,2020,10,202010,42900,6,149.87,3,145.36875,213.25125,0.0,21.0,Sin errores,Sin errores,899.22
11095,2020-10-30,2020,10,202010,42901,4,125.78,11,103.19250000000001,169.3275,0.0,21.5,Sin errores,Sin errores,503.12
11096,2020-10-30,2020,10,202010,42928,7,76.64,10,67.61000000000001,103.03999999999996,0.0,16.0,Sin errores,Sin errores,536.48
11097,2020-10-30,2020,10,202010,42932,3,112.62,9,89.535,126.495,0.0,19.0,Sin errores,Sin errores,337.86
11098,2020-10-30,2020,10,202010,42973,9,89.53,5,70.58500000000001,106.13499999999999,0.0,17.5,Sin errores,Sin errores,805.77
11099,2020-10-30,2020,10,202010,42975,8,158.59,13,124.29249999999999,180.37749999999997,0.0,23.25,Sin errores,Sin errores,1268.72
11100,2020-10-30,2020,10,202010,42976,7,163.57,6,129.125,192.815,0.0,24.0,Sin errores,Sin errores,1144.99
11101,2020-10-30,2020,10,202010,42977,4,,7,56.285000000000004,89.61500000000001,0.0,17.375,Valor Nulo,Sin errores,
11102,2020-10-30,2020,10,202010,42978,5,87.65,3,61.27375,96.09625,0.0,13.25,Sin errores,Sin errores,438.25
11103,2020-10-30,2020,10,202010,42980,5,73.57,6,64.8775,93.60249999999999,0.0,16.375,Sin errores,Sin errores,367.84999999999997
11104,2020-10-30,2020,10,202010,42982,2,9.08,3,7.827500000000001,10.572499999999998,0.0,19.5,Sin errores,Sin errores,18.16
11105,2020-11-27,2020,11,202011,42832,3,539.65,2,423.275,697.745,0.0,20.125,Sin errores,Sin errores,1618.9499999999998
11106,2020-11-27,2020,11,202011,42833,7,542.81,1,474.70625000000007,730.1637499999998,0.0,18.5,Sin errores,Sin errores,3799.6699999999996
11107,2020-11-27,2020,11,202011,42834,1,511.04,12,463.36250000000007,690.3575,0.0,18.5,Sin errores,Sin errores,511.04
11108,2020-11-27,2020,11,202011,42836,4,522.06,14,433.74125,726.00875,0.0,19.5,Sin errores,Sin errores,2088.24
11109,2020-11-27,2020,11,202011,42837,2,293.25,9,224.71999999999997,375.08,0.0,16.5,Sin errores,Sin errores,586.5
11110,2020-11-27,2020,11,202011,42838,8,714.26,9,544.0637499999999,774.6062500000002,0.0,23.0,Sin errores,Sin errores,5714.08
11111,2020-11-27,2020,11,202011,42839,5,238.71,2,195.905,310.08500000000004,0.0,22.0,Sin errores,Sin errores,1193.55
11112,2020-11-27,2020,11,202011,42840,1,268.46,10,175.88750000000005,303.01249999999993,0.0,20.0,Sin errores,Sin errores,268.46
11113,2020-11-27,2020,11,202011,42842,3,262.8,2,198.64750000000004,316.9525,0.0,17.5,Sin errores,Sin errores,788.4000000000001
11114,2020-11-27,2020,11,202011,42843,8,539.93,1,412.9825000000001,564.7674999999999,0.0,20.375,Sin errores,Sin errores,4319.44
11115,2020-11-27,2020,11,202011,42844,7,1173.94,7,972.2962499999995,1492.2337500000003,0.0,14.5,Sin errores,Sin errores,8217.58
11116,2020-11-27,2020,11,202011,42845,6,633.32,13,452.8150000000001,701.665,0.0,23.5,Sin errores,Sin errores,3799.92
11117,2020-11-27,2020,11,202011,42847,3,1810.19,5,1497.8,2453.3599999999997,0.0,20.0,Sin errores,Sin errores,5430.57
11118,2020-11-27,2020,11,202011,42855,4,793.64,13,680.04,932.46,0.0,15.0,Sin errores,Sin errores,3174.56
11119,2020-11-27,2020,11,202011,42856,7,296.81,12,253.1425,421.6975,0.0,16.0,Sin errores,Sin errores,2077.67
11120,2020-11-27,2020,11,202011,42857,1,326.83,10,285.095,452.885,0.0,16.25,Sin errores,Sin errores,326.83
11121,2020-11-27,2020,11,202011,42859,8,47566.0,5,364.81500000000005,484.66499999999996,0.0,16.125,Outlier,Sin errores,380528.0
11122,2020-11-27,2020,11,202011,42860,3,411.43,12,338.86125000000004,467.9587499999999,0.0,16.75,Sin errores,Sin errores,1234.29
11123,2020-11-27,2020,11,202011,42861,4,335.3,5,336.525,426.495,0.0,19.0,Outlier,Sin errores,1341.2
11124,2020-11-27,2020,11,202011,42862,5,392.48,11,273.9787500000001,422.98124999999993,0.0,13.25,Sin errores,Sin errores,1962.4
11125,2020-11-27,2020,11,202011,42984,3,160.24,10,132.98249999999996,233.6775,0.0,12.5,Sin errores,Sin errores,480.72
11126,2020-11-27,2020,11,202011,42907,4,360.85,3,243.06999999999994,375.31000000000006,0.0,16.5,Sin errores,Sin errores,1443.4
11127,2020-11-27,2020,11,202011,42909,6,110532.0,14,880.77,1263.9,0.0,14.5,Outlier,Sin errores,663192.0
11128,2020-11-27,2020,11,202011,42910,8,1177.76,5,909.8350000000004,1321.3449999999998,0.0,21.375,Sin errores,Sin errores,9422.08
11129,2020-11-27,2020,11,202011,42913,3,861.44,6,783.6737499999999,1137.06625,0.0,19.625,Sin errores,Sin errores,2584.32
11130,2020-11-27,2020,11,202011,42915,1,1082.23,14,1014.8524999999997,1506.2975,0.0,21.375,Sin errores,Sin errores,1082.23
11131,2020-11-27,2020,11,202011,42917,12,96341.2,10,78312.99999999999,110810.8,0.0,16.625,Sin errores,Sin errores,1156094.4
11132,2020-11-27,2020,11,202011,42918,5,535.55,4,485.10625000000005,643.60375,0.0,14.25,Sin errores,Sin errores,2677.75
11133,2020-11-27,2020,11,202011,42919,10,426.61,5,351.3975,539.5725,0.0,17.0,Sin errores,Sin errores,4266.1
11134,2020-11-27,2020,11,202011,42921,7,497.52,13,439.0825,595.4575,0.0,17.5,Sin errores,Sin errores,3482.64
11135,2020-11-27,2020,11,202011,42922,8,470.57,3,410.9224999999999,621.4175,0.5,15.5,Sin errores,Sin errores,3764.56
11136,2020-11-27,2020,11,202011,42925,3,1.91,12,1.6875,2.5725,0.0,19.5,Sin errores,Sin errores,5.7299999999999995
11137,2020-11-27,2020,11,202011,42933,3,,12,670.4137500000002,1019.7262499999997,0.0,19.0,Valor Nulo,Sin errores,
11138,2020-11-27,2020,11,202011,42935,10,1530.27,11,1338.2200000000003,2173.6,0.0,18.875,Sin errores,Sin errores,15302.7
11139,2020-11-27,2020,11,202011,42936,6,2679.12,10,1807.9762500000002,3093.0037499999994,0.0,19.875,Sin errores,Sin errores,16074.72
11140,2020-11-27,2020,11,202011,42941,6,2283.04,5,1723.2099999999996,2432.77,0.0,16.0,Sin errores,Sin errores,13698.24
11141,2020-11-27,2020,11,202011,42942,9,1905.49,2,1646.94,2201.52,0.0,15.0,Sin errores,Sin errores,17149.41
11142,2020-11-27,2020,11,202011,42943,4,1543.26,11,1268.8999999999996,1716.4400000000005,0.0,18.5,Sin errores,Sin errores,6173.04
11143,2020-11-27,2020,11,202011,42944,8,2430.93,8,2070.0874999999996,3075.7925000000005,0.0,19.25,Sin errores,Sin errores,19447.44
11144,2020-11-27,2020,11,202011,42945,9,2355.66,7,1628.1725,2698.4975000000004,0.0,16.5,Sin errores,Sin errores,21200.94
11145,2020-11-27,2020,11,202011,42946,5,1524.39,2,1254.7575000000002,1836.5924999999997,0.0,17.25,Sin errores,Sin errores,7621.950000000001
11146,2020-11-27,2020,11,202011,42947,4,2102.68,7,1632.6287499999999,2554.5512500000004,0.0,19.5,Sin errores,Sin errores,8410.72
11147,2020-11-27,2020,11,202011,42948,4,1729.52,7,1531.2237499999999,2468.74625,0.0,17.375,Sin errores,Sin errores,6918.08
11148,2020-11-27,2020,11,202011,42950,4,2013.46,12,1508.9374999999995,2290.0625000000005,0.0,14.5,Sin errores,Sin errores,8053.84
11149,2020-11-27,2020,11,202011,42951,14,,2,1631.9224999999994,2571.6575000000003,0.0,12.75,Valor Nulo,Outlier,
11150,2020-11-27,2020,11,202011,42953,4,2556.78,5,2173.4037499999995,2935.99625,0.0,19.0,Sin errores,Sin errores,10227.12
11151,2020-11-27,2020,11,202011,42954,8,1702.26,7,1350.9425,2140.3775,0.0,15.625,Sin errores,Sin errores,13618.08
11152,2020-11-27,2020,11,202011,42955,8,153980.0,5,1409.65,1940.65,0.0,17.5,Outlier,Sin errores,1231840.0
11153,2020-11-27,2020,11,202011,42956,4,1399.34,11,1151.0,1736.0,0.0,17.5,Sin errores,Sin errores,5597.36
11154,2020-11-27,2020,11,202011,42958,4,2690.12,12,2024.5400000000006,3243.5599999999995,0.0,21.0,Sin errores,Sin errores,10760.48
11155,2020-11-27,2020,11,202011,42959,5,3061.61,7,2525.2925000000005,3439.857499999999,0.5,15.5,Sin errores,Sin errores,15308.050000000001
11156,2020-11-27,2020,11,202011,42960,4,2661.48,3,2338.1125,3624.5874999999996,0.0,17.125,Sin errores,Sin errores,10645.92
11157,2020-11-27,2020,11,202011,42961,7,1875.93,9,1679.6049999999998,2363.425,0.0,17.75,Sin errores,Sin errores,13131.51
11158,2020-11-27,2020,11,202011,42962,1,1624.5,13,1308.9537500000001,1860.13625,0.0,19.0,Sin errores,Sin errores,1624.5
11159,2020-11-27,2020,11,202011,42963,2,1708.62,3,1284.13625,1986.44375,0.0,20.0,Sin errores,Sin errores,3417.24
11160,2020-11-27,2020,11,202011,42964,12,1892.2,8,1591.7599999999998,2466.2900000000004,0.0,21.875,Sin errores,Sin errores,22706.4
11161,2020-11-27,2020,11,202011,42966,7,2097.17,11,1935.195,2938.005,0.0,18.5,Sin errores,Sin errores,14680.19
11162,2020-11-27,2020,11,202011,42967,7,2144.64,12,1730.6912499999994,2964.6887500000007,0.0,16.875,Sin errores,Sin errores,15012.48
11163,2020-11-27,2020,11,202011,42968,4,2088.25,10,1969.2775000000001,2887.6224999999995,0.0,18.125,Sin errores,Sin errores,8353.0
11164,2020-11-27,2020,11,202011,42969,3,2630.77,4,1972.4550000000004,3283.6649999999995,0.0,17.5,Sin errores,Sin errores,7892.3099999999995
11165,2020-11-27,2020,11,202011,42970,5,1967.09,6,1645.1274999999994,2450.4925000000003,0.0,16.625,Sin errores,Sin errores,9835.449999999999
11166,2020-11-27,2020,11,202011,43029,12,805.07,8,652.2812499999998,917.3387500000001,0.0,29.5,Sin errores,Sin errores,9660.84
11167,2020-11-27,2020,11,202011,43030,7,908.86,4,659.35,983.41,0.0,19.125,Sin errores,Sin errores,6362.02
11168,2020-11-27,2020,11,202011,43031,6,727.07,9,665.9012499999999,1018.8887500000001,0.0,22.25,Sin errores,Sin errores,4362.42
11169,2020-11-27,2020,11,202011,43033,15,890.74,2,600.6937499999999,973.4662500000002,0.0,16.0,Sin errores,Sin errores,13361.1
11170,2020-11-27,2020,11,202011,43034,3,606.61,14,563.7774999999999,826.7124999999999,0.0,19.0,Sin errores,Sin errores,1819.83
11171,2020-11-27,2020,11,202011,43036,4,586.88,6,424.4225,622.2275000000001,0.0,16.5,Sin errores,Sin errores,2347.52
11172,2020-11-27,2020,11,202011,43037,3,90010.0,2,653.03875,959.7512499999999,0.0,20.5,Outlier,Sin errores,270030.0
11173,2020-11-27,2020,11,202011,43040,3,479.7,6,364.42999999999995,682.37,0.0,17.5,Sin errores,Sin errores,1439.1
11174,2020-11-27,2020,11,202011,43042,3,807.13,5,640.8612499999998,930.9087500000002,0.0,17.875,Sin errores,Sin errores,2421.39
11175,2020-11-27,2020,11,202011,43043,4,,5,607.375,954.565,0.0,24.375,Valor Nulo,Sin errores,
11176,2020-11-27,2020,11,202011,42816,7,834.55,8,666.54,1090.56,0.0,17.75,Sin errores,Sin errores,5841.849999999999
11177,2020-11-27,2020,11,202011,42818,6,1407.78,7,1071.85,1733.29,0.0,20.5,Sin errores,Sin errores,8446.68
11178,2020-11-27,2020,11,202011,42820,1,445.28,13,364.115,550.895,0.0,15.25,Sin errores,Sin errores,445.28
